source,source_row,source_col,method,metric,train,dataset,value,status
April29.csv,23,32,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,Adult,0.7292292660974358,Historical; test scaling and test maxima
April29.csv,23,33,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,Census,0.7283813892193907,Adult duplicate; do not count independently
April29.csv,23,34,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,Census_Kdd,0.7267711094421043,Routes to Census/Adult; not verified KDD
April29.csv,23,35,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,Covertype,0.4589683885829355,Methods indicate different test-set versions
April29.csv,23,36,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,MNIST12,0.8157239140622128,Promising; unbound generator/split provenance
April29.csv,23,37,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,MNIST28,0.8326137357706891,Promising; unbound generator/split provenance
April29.csv,23,45,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,Adult,0.7466932605500735,Historical; test scaling and test maxima
April29.csv,23,46,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,Census,0.7312618097837498,Adult duplicate; do not count independently
April29.csv,23,47,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,Census_Kdd,0.7267478479949612,Routes to Census/Adult; not verified KDD
April29.csv,23,48,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,Covertype,0.6686,Methods indicate different test-set versions
April29.csv,23,49,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,MNIST12,0.816,Promising; unbound generator/split provenance
April29.csv,23,50,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,MNIST28,0.8324,Promising; unbound generator/split provenance
April29.csv,23,58,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,Adult,0.762019735,Historical; test scaling and test maxima
April29.csv,23,59,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,Census,0.7592903632164603,Adult duplicate; do not count independently
April29.csv,23,60,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,Census_Kdd,0.757295822,Routes to Census/Adult; not verified KDD
April29.csv,23,61,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,Covertype,0.6856,Methods indicate different test-set versions
April29.csv,23,62,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,MNIST12,0.8183,Promising; unbound generator/split provenance
April29.csv,23,63,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,MNIST28,0.8349,Promising; unbound generator/split provenance
April29.csv,24,19,sdv_tvae_rf,test_f1_macro_end,synthetic,Adult,0.7382145513145162,Historical; test scaling and test maxima
April29.csv,24,20,sdv_tvae_rf,test_f1_macro_end,synthetic,Census,0.7450013875541358,Adult duplicate; do not count independently
April29.csv,24,21,sdv_tvae_rf,test_f1_macro_end,synthetic,Census_Kdd,0.7395137401343703,Routes to Census/Adult; not verified KDD
April29.csv,24,22,sdv_tvae_rf,test_f1_macro_end,synthetic,Covertype,0.5522071596652971,Methods indicate different test-set versions
April29.csv,24,23,sdv_tvae_rf,test_f1_macro_end,synthetic,MNIST12,0.9302460860266192,Promising; unbound generator/split provenance
April29.csv,24,24,sdv_tvae_rf,test_f1_macro_end,synthetic,MNIST28,0.9469810668217504,Promising; unbound generator/split provenance
April29.csv,24,32,sdv_tvae_rf,test_f1_macro_max,synthetic,Adult,0.7719946249589884,Historical; test scaling and test maxima
April29.csv,24,33,sdv_tvae_rf,test_f1_macro_max,synthetic,Census,0.7839526068765121,Adult duplicate; do not count independently
April29.csv,24,34,sdv_tvae_rf,test_f1_macro_max,synthetic,Census_Kdd,0.7750975232635555,Routes to Census/Adult; not verified KDD
April29.csv,24,35,sdv_tvae_rf,test_f1_macro_max,synthetic,Covertype,0.5633304213580282,Methods indicate different test-set versions
April29.csv,24,36,sdv_tvae_rf,test_f1_macro_max,synthetic,MNIST12,0.9314213700128904,Promising; unbound generator/split provenance
April29.csv,24,37,sdv_tvae_rf,test_f1_macro_max,synthetic,MNIST28,0.9477908484801294,Promising; unbound generator/split provenance
April29.csv,24,45,sdv_tvae_rf,test_f1_micro_end,synthetic,Adult,0.8326684862481629,Historical; test scaling and test maxima
April29.csv,24,46,sdv_tvae_rf,test_f1_micro_end,synthetic,Census,0.8378123031702709,Adult duplicate; do not count independently
April29.csv,24,47,sdv_tvae_rf,test_f1_micro_end,synthetic,Census_Kdd,0.8357127860592064,Routes to Census/Adult; not verified KDD
April29.csv,24,48,sdv_tvae_rf,test_f1_micro_end,synthetic,Covertype,0.7742,Methods indicate different test-set versions
April29.csv,24,49,sdv_tvae_rf,test_f1_micro_end,synthetic,MNIST12,0.9306,Promising; unbound generator/split provenance
April29.csv,24,50,sdv_tvae_rf,test_f1_micro_end,synthetic,MNIST28,0.9474,Promising; unbound generator/split provenance
April29.csv,24,58,sdv_tvae_rf,test_f1_micro_max,synthetic,Adult,0.8414864581146336,Historical; test scaling and test maxima
April29.csv,24,59,sdv_tvae_rf,test_f1_micro_max,synthetic,Census,0.8455805164812094,Adult duplicate; do not count independently
April29.csv,24,60,sdv_tvae_rf,test_f1_micro_max,synthetic,Census_Kdd,0.8441108545034642,Routes to Census/Adult; not verified KDD
April29.csv,24,61,sdv_tvae_rf,test_f1_micro_max,synthetic,Covertype,0.7806,Methods indicate different test-set versions
April29.csv,24,62,sdv_tvae_rf,test_f1_micro_max,synthetic,MNIST12,0.9318,Promising; unbound generator/split provenance
April29.csv,24,63,sdv_tvae_rf,test_f1_micro_max,synthetic,MNIST28,0.9482,Promising; unbound generator/split provenance
April29.csv,25,19,sdv_tvae_xgb,test_f1_macro_end,synthetic,Adult,0.7303360029130026,Historical; test scaling and test maxima
April29.csv,25,20,sdv_tvae_xgb,test_f1_macro_end,synthetic,Census,0.7282080396366846,Adult duplicate; do not count independently
April29.csv,25,21,sdv_tvae_xgb,test_f1_macro_end,synthetic,Census_Kdd,0.7311055554434305,Routes to Census/Adult; not verified KDD
April29.csv,25,22,sdv_tvae_xgb,test_f1_macro_end,synthetic,Covertype,0.5733181056124511,Methods indicate different test-set versions
April29.csv,25,23,sdv_tvae_xgb,test_f1_macro_end,synthetic,MNIST12,0.9396494007184604,Promising; unbound generator/split provenance
April29.csv,25,24,sdv_tvae_xgb,test_f1_macro_end,synthetic,MNIST28,0.9609658054022924,Promising; unbound generator/split provenance
April29.csv,25,32,sdv_tvae_xgb,test_f1_macro_max,synthetic,Adult,0.7675032857546704,Historical; test scaling and test maxima
April29.csv,25,33,sdv_tvae_xgb,test_f1_macro_max,synthetic,Census,0.7767275563103134,Adult duplicate; do not count independently
April29.csv,25,34,sdv_tvae_xgb,test_f1_macro_max,synthetic,Census_Kdd,0.776773004,Routes to Census/Adult; not verified KDD
April29.csv,25,35,sdv_tvae_xgb,test_f1_macro_max,synthetic,Covertype,0.5855505973885963,Methods indicate different test-set versions
April29.csv,25,36,sdv_tvae_xgb,test_f1_macro_max,synthetic,MNIST12,0.9403850928842428,Promising; unbound generator/split provenance
April29.csv,25,37,sdv_tvae_xgb,test_f1_macro_max,synthetic,MNIST28,0.9616767058547572,Promising; unbound generator/split provenance
April29.csv,25,45,sdv_tvae_xgb,test_f1_micro_end,synthetic,Adult,0.8277346210371614,Historical; test scaling and test maxima
April29.csv,25,46,sdv_tvae_xgb,test_f1_micro_end,synthetic,Census,0.8307789208482049,Adult duplicate; do not count independently
April29.csv,25,47,sdv_tvae_xgb,test_f1_micro_end,synthetic,Census_Kdd,0.8313038,Routes to Census/Adult; not verified KDD
April29.csv,25,48,sdv_tvae_xgb,test_f1_micro_end,synthetic,Covertype,0.7731,Methods indicate different test-set versions
April29.csv,25,49,sdv_tvae_xgb,test_f1_micro_end,synthetic,MNIST12,0.9398,Promising; unbound generator/split provenance
April29.csv,25,50,sdv_tvae_xgb,test_f1_micro_end,synthetic,MNIST28,0.9612,Promising; unbound generator/split provenance
April29.csv,25,58,sdv_tvae_xgb,test_f1_micro_max,synthetic,Adult,0.8410665546924208,Historical; test scaling and test maxima
April29.csv,25,59,sdv_tvae_xgb,test_f1_micro_max,synthetic,Census,0.8446357337812304,Adult duplicate; do not count independently
April29.csv,25,60,sdv_tvae_xgb,test_f1_micro_max,synthetic,Census_Kdd,0.8441108545034642,Routes to Census/Adult; not verified KDD
April29.csv,25,61,sdv_tvae_xgb,test_f1_micro_max,synthetic,Covertype,0.7753,Methods indicate different test-set versions
April29.csv,25,62,sdv_tvae_xgb,test_f1_micro_max,synthetic,MNIST12,0.9407,Promising; unbound generator/split provenance
April29.csv,25,63,sdv_tvae_xgb,test_f1_micro_max,synthetic,MNIST28,0.9619,Promising; unbound generator/split provenance
April29.csv,26,19,tvae,test_f1_macro_end,synthetic,Adult,0.7177808494069435,Historical; test scaling and test maxima
April29.csv,26,20,tvae,test_f1_macro_end,synthetic,Census,0.7222924020703038,Adult duplicate; do not count independently
April29.csv,26,21,tvae,test_f1_macro_end,synthetic,Census_Kdd,0.7218804812371846,Routes to Census/Adult; not verified KDD
April29.csv,26,22,tvae,test_f1_macro_end,synthetic,Covertype,0.2672459195051856,Methods indicate different test-set versions
April29.csv,26,23,tvae,test_f1_macro_end,synthetic,MNIST12,0.9216899968362328,Promising; unbound generator/split provenance
April29.csv,26,24,tvae,test_f1_macro_end,synthetic,MNIST28,0.9289449422883832,Promising; unbound generator/split provenance
April29.csv,26,32,tvae,test_f1_macro_max,synthetic,Adult,0.7503944115852196,Historical; test scaling and test maxima
April29.csv,26,33,tvae,test_f1_macro_max,synthetic,Census,0.7383791024283467,Adult duplicate; do not count independently
April29.csv,26,34,tvae,test_f1_macro_max,synthetic,Census_Kdd,0.7496643680503863,Routes to Census/Adult; not verified KDD
April29.csv,26,35,tvae,test_f1_macro_max,synthetic,Covertype,0.2972320714416863,Methods indicate different test-set versions
April29.csv,26,36,tvae,test_f1_macro_max,synthetic,MNIST12,0.9248462943223508,Promising; unbound generator/split provenance
April29.csv,26,37,tvae,test_f1_macro_max,synthetic,MNIST28,0.935625921,Promising; unbound generator/split provenance
April29.csv,26,45,tvae,test_f1_micro_end,synthetic,Adult,0.807264329,Historical; test scaling and test maxima
April29.csv,26,46,tvae,test_f1_micro_end,synthetic,Census,0.8045349569598992,Adult duplicate; do not count independently
April29.csv,26,47,tvae,test_f1_micro_end,synthetic,Census_Kdd,0.8048498845265589,Routes to Census/Adult; not verified KDD
April29.csv,26,48,tvae,test_f1_micro_end,synthetic,Covertype,0.6439420669001661,Methods indicate different test-set versions
April29.csv,26,49,tvae,test_f1_micro_end,synthetic,MNIST12,0.9219,Promising; unbound generator/split provenance
April29.csv,26,50,tvae,test_f1_micro_end,synthetic,MNIST28,0.9291,Promising; unbound generator/split provenance
April29.csv,26,58,tvae,test_f1_micro_max,synthetic,Adult,0.8167121562040731,Historical; test scaling and test maxima
April29.csv,26,59,tvae,test_f1_micro_max,synthetic,Census,0.8144026873819021,Adult duplicate; do not count independently
April29.csv,26,60,tvae,test_f1_micro_max,synthetic,Census_Kdd,0.8096787738820072,Routes to Census/Adult; not verified KDD
April29.csv,26,61,tvae,test_f1_micro_max,synthetic,Covertype,0.6526423586310164,Methods indicate different test-set versions
April29.csv,26,62,tvae,test_f1_micro_max,synthetic,MNIST12,0.9252,Promising; unbound generator/split provenance
April29.csv,26,63,tvae,test_f1_micro_max,synthetic,MNIST28,0.9361,Promising; unbound generator/split provenance
April29.csv,27,19,xgb,test_f1_macro_end,synthetic,Adult,0.7374930147509772,Historical; test scaling and test maxima
April29.csv,27,20,xgb,test_f1_macro_end,synthetic,Census,0.7280140604893692,Adult duplicate; do not count independently
April29.csv,27,21,xgb,test_f1_macro_end,synthetic,Census_Kdd,0.7139450330047394,Routes to Census/Adult; not verified KDD
April29.csv,27,22,xgb,test_f1_macro_end,synthetic,Covertype,0.6346473583140428,Methods indicate different test-set versions
April29.csv,27,23,xgb,test_f1_macro_end,synthetic,MNIST12,0.8787915436373581,Promising; unbound generator/split provenance
April29.csv,27,24,xgb,test_f1_macro_end,synthetic,MNIST28,0.8727587442749101,Promising; unbound generator/split provenance
April29.csv,27,32,xgb,test_f1_macro_max,synthetic,Adult,0.7724283097243554,Historical; test scaling and test maxima
April29.csv,27,33,xgb,test_f1_macro_max,synthetic,Census,0.7739578363107567,Adult duplicate; do not count independently
April29.csv,27,34,xgb,test_f1_macro_max,synthetic,Census_Kdd,0.779581555,Routes to Census/Adult; not verified KDD
April29.csv,27,35,xgb,test_f1_macro_max,synthetic,Covertype,0.646754193,Methods indicate different test-set versions
April29.csv,27,36,xgb,test_f1_macro_max,synthetic,MNIST12,0.8807323097061156,Promising; unbound generator/split provenance
April29.csv,27,37,xgb,test_f1_macro_max,synthetic,MNIST28,0.8801609984967349,Promising; unbound generator/split provenance
April29.csv,27,45,xgb,test_f1_micro_end,synthetic,Adult,0.829414235,Historical; test scaling and test maxima
April29.csv,27,46,xgb,test_f1_micro_end,synthetic,Census,0.8200713835817762,Adult duplicate; do not count independently
April29.csv,27,47,xgb,test_f1_micro_end,synthetic,Census_Kdd,0.8202813352928826,Routes to Census/Adult; not verified KDD
April29.csv,27,48,xgb,test_f1_micro_end,synthetic,Covertype,0.7787,Methods indicate different test-set versions
April29.csv,27,49,xgb,test_f1_micro_end,synthetic,MNIST12,0.8783,Promising; unbound generator/split provenance
April29.csv,27,50,xgb,test_f1_micro_end,synthetic,MNIST28,0.8712,Promising; unbound generator/split provenance
April29.csv,27,58,xgb,test_f1_micro_max,synthetic,Adult,0.8406466512702079,Historical; test scaling and test maxima
April29.csv,27,59,xgb,test_f1_micro_max,synthetic,Census,0.8434809993701449,Adult duplicate; do not count independently
April29.csv,27,60,xgb,test_f1_micro_max,synthetic,Census_Kdd,0.8439009027923577,Routes to Census/Adult; not verified KDD
April29.csv,27,61,xgb,test_f1_micro_max,synthetic,Covertype,0.7808,Methods indicate different test-set versions
April29.csv,27,62,xgb,test_f1_micro_max,synthetic,MNIST12,0.8803,Promising; unbound generator/split provenance
April29.csv,27,63,xgb,test_f1_micro_max,synthetic,MNIST28,0.8793,Promising; unbound generator/split provenance
